hash,Echo Date,Echo Time,Echo Title,Echo Duration (Minutes),Average Completion,Total Minutes Viewed,Minutes Viewed Live,Minutes Viewed VOD,Discussion Threads Started,Bookmarks,Last Opened,Last Opened Time,Participated Live,Downloads
f97850ef12876c3e0c353685c3382bb4,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
f97850ef12876c3e0c353685c3382bb4,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,95,51,0,51,0,0,42951,0.141469907,0,0
900c83b1d545bea4e1e480f4d7737110,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,2,,
900c83b1d545bea4e1e480f4d7737110,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
900c83b1d545bea4e1e480f4d7737110,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,1,4,0,4,0,0,42984,0.151284722,0,0
8d865e922d6850fd73a6b04e29cc4c99,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,16,17,0,17,0,0,42997,0.103981481,0,0
8d865e922d6850fd73a6b04e29cc4c99,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
8d865e922d6850fd73a6b04e29cc4c99,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,63,53,0,53,0,0,42941,0.137731481,0,0
e5d6c91f6b778a465c305f67c4fda62e,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
e5d6c91f6b778a465c305f67c4fda62e,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,99,110,0,110,0,0,42970,0.069039352,0,0
fa4c74d424c83ab22c3d062d1efa2777,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,99,160,0,160,0,0,42996,0.186585648,0,0
fa4c74d424c83ab22c3d062d1efa2777,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,100,146,0,146,0,0,43028,0.043541667,0,0
fa4c74d424c83ab22c3d062d1efa2777,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,100,21,0,21,0,0,43008,0.164988426,0,0
fa4c74d424c83ab22c3d062d1efa2777,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,13,4,0,4,0,0,43011,0.259502315,0,0
fa4c74d424c83ab22c3d062d1efa2777,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
fa4c74d424c83ab22c3d062d1efa2777,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,100,101,0,101,0,0,43028,0.082650463,0,0
fa4c74d424c83ab22c3d062d1efa2777,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,26/07/2017,3:53:41 AM,Week 1 - Lecture 2,53,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,27/07/2017,5:15:19 AM,MXB202 Advanced Calculus - Week 1 Monday Lecture,100,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,31/07/2017,4:00:18 AM,Week 2 - lecture 1,105,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,2/08/2017,4:00:12 AM,Week 2 - lecture 2,54,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,7/08/2017,4:00:16 AM,Week 3 lecture 1,103,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,9/08/2017,4:01:02 AM,Week 3 lecture 2,51,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,14/08/2017,4:01:09 AM,Week 4 Lecture 1,93,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,21/08/2017,4:00:21 AM,Week 5 - lecture 1,104,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,23/08/2017,4:00:32 AM,Week 5 lecture 2,50,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,28/08/2017,4:00:15 AM,Week 6 lecture 1,95,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,30/08/2017,4:00:10 AM,Week 6 lecture 2,54,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,4/09/2017,4:58:51 AM,Week 7 - Lecture 1,45,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,6/09/2017,3:53:57 AM,Week 7 - Lecture 2,50,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,11/09/2017,4:01:11 AM,Week 8 - Lecture 1,103,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,13/09/2017,3:54:33 AM,Week 8 - Lecture 2,52,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,18/09/2017,3:55:58 AM,Week 9 - Lecture 1,109,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,20/09/2017,3:57:36 AM,Week 9 - Lecture 2,50,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,4/10/2017,3:56:02 AM,Week 10 - Lecture 2,51,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,9/10/2017,3:54:27 AM,Week 11 - Lecture 1,108,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,11/10/2017,3:53:23 AM,Week 11 - Lecture 2,51,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,16/10/2017,3:52:53 AM,Week 12 - Lecture 1,96,38,37,0,37,0,0,43025,0.097037037,0,0
a92aa38a05297c2960c37c75699c41a8,18/10/2017,3:55:50 AM,Week 12 - Lecture 2,54,0,0,0,0,0,0,0,0,,
a92aa38a05297c2960c37c75699c41a8,23/10/2017,4:00:56 AM,Week 13 Lecture 1,104,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,70,43,0,43,0,0,43026,0.356770833,0,0
4fa361cff7617c7534ee7adc47fe00bd,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,5,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,96,42,0,42,0,0,43028,0.285763889,0,0
4fa361cff7617c7534ee7adc47fe00bd,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,24,14,0,14,0,0,43028,0.319398148,0,0
4fa361cff7617c7534ee7adc47fe00bd,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
4fa361cff7617c7534ee7adc47fe00bd,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,52,29,0,29,0,0,43028,0.335150463,0,0
4fa361cff7617c7534ee7adc47fe00bd,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,12,13,0,13,0,0,43019,0.195451389,0,0
a6b6d022df0cc0eab11228fef61703a8,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,7,7,0,7,0,0,42976,0.386018519,0,0
a6b6d022df0cc0eab11228fef61703a8,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,93,61,0,61,0,0,42989,0.079050926,0,0
a6b6d022df0cc0eab11228fef61703a8,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,97,99,0,99,0,0,42990,0.236018519,0,0
a6b6d022df0cc0eab11228fef61703a8,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,100,62,0,62,0,0,42999,0.026805556,0,0
a6b6d022df0cc0eab11228fef61703a8,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,1,0,1,0,0,42999,0.080625,0,0
a6b6d022df0cc0eab11228fef61703a8,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,51,50,0,50,0,0,43017,0.280578704,0,0
a6b6d022df0cc0eab11228fef61703a8,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,14,2,0,2,0,0,42999,0.082407407,0,0
a6b6d022df0cc0eab11228fef61703a8,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
a6b6d022df0cc0eab11228fef61703a8,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,1,2,0,2,0,0,42951,0.061539352,0,0
78aaa676e1feee296b6c5670ee34c9bd,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,74,63,0,63,0,0,42968,0.234108796,0,0
78aaa676e1feee296b6c5670ee34c9bd,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
78aaa676e1feee296b6c5670ee34c9bd,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
6f99e98dbc813044a9692dfd003d36fe,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,5,7,0,7,0,0,42958,0.188321759,0,0
